values,position,position,position,position,position,position,Magnetometer,Magnetometer,Magnetometer,Magnetometer,Magnetometer,Magnetometer,Magnet,Magnet,Magnet
axis,x,x,y,y,z,z,x,x,y,y,z,z,x,y,z
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,position,position,position
Sensor,,,,,,,,,,,,,,,
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03594448524911245,0.00011228496404026427,0.0165556983718937,0.00014179429999917968,-0.04082145917492957,0.00012808522905572868,-1.0,-5.0,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024891418778308187,9.772278500555208e-05,-0.051497551719916705,0.00011135826620766848,-0.06098004651732153,0.00012828769594121106,3.5,-2.5,3.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015623148488186992,0.0001292656819891667,-0.004837495409474794,0.00020526664463141312,-0.002237483168074382,0.00014932734727098838,3.5,-2.5,3.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.018820173827885856,0.00012783570927273391,0.018094442404210997,0.0001578989078689272,-0.15078699963275796,0.00017607619384424054,3.5,-2.5,3.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.044249357326478105,0.00012477891354420356,0.013558330272983178,0.0001312274571967413,-0.050426612804504785,0.0001645245301559976,3.5,-2.5,3.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017474966336148805,0.00012258643700295736,-0.05229954706818454,0.00011990129495619021,-0.05846933529195735,0.00014529368712684298,-3.0,-1.0,1.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013497490512914621,0.00011887140983696022,0.0002453788713428436,0.00018545444128984607,0.000520137103684612,0.00010951799038067976,-3.0,-1.0,1.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.027091137226098617,0.00011804978699105141,0.007193842575590596,0.00013199610621111513,-0.17164463214591744,0.00017526478306119657,-3.0,-1.0,1.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.034675419267964205,0.00014167736043241953,0.012161647692495973,0.00012485178260235666,-0.03581344105765696,0.0001394378124993557,-3.0,-1.0,1.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020359774758232287,0.00023402655121078069,-0.052311604847594534,0.0001137819679160114,-0.06243842575590643,0.00013690916973364877,-0.5,-3.0,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015060717346064345,0.00012960856868529834,-0.0017206512425020932,0.0001321056463351989,-0.001589239809034104,0.00015309136855452078,-0.5,-3.0,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.007386032562125063,0.00011604689704311814,0.021320296241890028,0.00013643571094417174,-0.15073766678908065,0.00018384854706463162,-0.5,-3.0,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03597508875015297,0.00012451015658704328,0.014395336026441377,0.00011979266202580925,-0.04168949687844285,0.00013875729490789518,-0.5,-3.0,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02113410454155951,0.00012055720484582942,-0.04754327335047124,0.00013224450059257158,-0.06087275064267348,0.00014211482848257772,0.5,-1.5,5.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01371808054841469,0.00012806018814417232,-0.001339392826539306,0.00013430382029357453,-0.002151793365160921,0.00014252542787816702,0.5,-1.5,5.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.001833578161341613,0.000115230109433182,0.012272126331252247,0.000121461216753481,-0.13339343860937689,0.00016879969418972973,0.5,-1.5,5.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03456708287428077,0.00011568895365447504,0.01265362957522336,0.00014809589347045932,-0.043720467621495854,0.00014120252362936927,0.5,-1.5,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025344962663728682,0.00010999392125212023,-0.05200446811115187,0.00015110378094122868,-0.058524054351817796,0.00014740654566142446,4.0,-1.5,1.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015374219610723421,0.0001092749536855559,-0.005321704002937888,0.0001409666127107841,-0.001117027787978887,0.00011594787108253274,4.0,-1.5,1.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.026958930101603565,0.0001252811901517799,0.010992593952748143,0.0001836363691762138,-0.16600238707308113,0.0001473712046858921,4.0,-1.5,1.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.049405557595788914,0.00012206815974940005,0.011599889827396202,0.0001218087689022796,-0.05118502876729094,0.0001411690740553182,4.0,-1.5,1.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020592483780144392,0.0001332684343066871,-0.06312449504223278,0.00014816666822933062,-0.06398475945648177,0.00013476792168603342,-0.5,-5.0,0.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.017913820541069842,0.0001225595779044201,-0.003470987881013539,0.00014878348439745164,3.060350104050832e-05,0.0001274689524648708,-0.5,-5.0,0.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.007823846248010727,0.0001081712782582862,0.04255967682702897,0.00014005790622947665,-0.2005631044191455,0.0,-0.5,-5.0,0.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04298567756151299,0.00012255920739293792,0.01701677071857016,0.0001740112621595383,-0.0396819072101848,0.00012547580187349566,-0.5,-5.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022593157057167294,0.00012233624966678943,-0.04211549761292687,0.0001362229787740975,-0.05561965968906839,0.00013333094512700566,3.0,3.0,4.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01122573142367482,0.00012190542417620915,-0.001456298200514084,0.0002564758708709243,-0.0012604970008568469,0.00013306900997125498,3.0,3.0,4.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.011430407638633813,0.00010953360707206353,-0.01168490635328677,0.0001521996714423569,-0.12596229648671806,0.0001596203777410406,3.0,3.0,4.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03766764597869991,0.00019381147393829795,0.0061587709633981625,0.00011747525356608814,-0.04692893867058387,0.00016077381680750977,3.0,3.0,4.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02557216305545349,0.00012182518629524062,-0.05437948341290239,0.00012009044532135212,-0.057356041131105345,0.0001392994866018672,4.0,-1.5,0.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01596529562982,0.00011793984973347291,-0.005887256702166682,0.00014264671260719386,8.630187293418544e-06,0.00014260976751940464,4.0,-1.5,0.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.03311617088994976,0.0001259773125246329,0.010264536662994199,0.0001491971886765612,-0.186527971599951,0.00015749809012083823,4.0,-1.5,0.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.05423448402497241,0.00012652454737261003,0.011449932672297658,0.00013620808841485795,-0.050650691639123474,0.00017416710401262135,4.0,-1.5,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021839392826539305,0.00018300228833588602,-0.04328253152160602,0.00012927740574073795,-0.05144326110907083,0.00017994265584305057,2.0,5.0,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010583057901823918,0.00012215040659654277,-0.0008352307503978001,0.00016256918856983802,0.001420981760313331,0.0001263469616429245,2.0,5.0,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.012432060227689995,0.00017688926286665637,-0.03968729342636793,0.0001515099383962844,-0.15868319255722851,0.0001362845370245997,2.0,5.0,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04350459052515603,0.00012444231789570225,0.002367548047496586,0.0001461263351734338,-0.04161029501774999,0.00013177586258802127,2.0,5.0,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01906726649528701,0.00011687364781141189,-0.05343995593095847,0.0001951907989499417,-0.06621202105520867,0.00012708267697845348,-1.5,-5.0,4.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01596150079569098,0.00011167805019345998,-0.0011058269065980619,0.00017199686821065885,-0.002482188762394371,0.00015528556000127947,-1.5,-5.0,4.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.013004162076141468,0.00014535800343649344,0.0318813808299669,0.00013479747151594264,-0.13921716244338347,0.0001193350257647671,-1.5,-5.0,4.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03243585506181902,0.0001147278789715465,0.016442771453054176,0.0001495624807998364,-0.04059848206634835,0.00017448681751812412,-1.5,-5.0,4.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02125339698861545,0.0001056230589885581,-0.045772065124250166,0.00012689804468099346,-0.05266519769861667,0.00013373703427826543,1.0,3.5,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011440384379973023,0.00012790358246941389,-0.0008917860203206759,0.00017348528891337423,0.001275798751377103,0.00017107754406601712,1.0,3.5,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.005079813930713622,0.00013378371348769588,-0.030338413514506012,0.00014147111943411277,-0.1691440812828987,0.00015785639919553692,1.0,3.5,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.042666238217652044,0.0001251370890712206,0.005070204431386905,0.00014019470105682938,-0.040493940506793925,0.00015299029967207436,1.0,3.5,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023977047374219563,9.663063193935591e-05,-0.04128344962663724,0.00014117979593563723,-0.05390384379973065,0.0001367293931706049,5.0,4.0,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010841351450605902,0.00014828803445635877,-0.002568000979311989,0.00015048601448721503,-0.000817786754804701,0.00012360115063949384,5.0,4.0,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.02366942098176027,0.00014183763391310586,-0.01859358550618186,0.00012367609051706466,-0.12653139919206755,0.0001705107457670229,5.0,4.0,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.042320969518912906,0.00018297689387472877,0.003038315583302681,0.00011683707110288413,-0.05076625045905247,0.0001749172447289144,5.0,4.0,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170124250214224,0.0001781578362491591,-0.04184428938670579,0.00012151261182383398,-0.05600905863630795,0.00015362372511282807,-4.5,3.0,5.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010221263312522908,0.00011938535510681392,0.002767780634104499,0.0001611326503171231,-0.0003286203941730461,0.00013209251204608432,-4.5,3.0,5.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.027124739870241107,0.0001270363355463066,-0.010087464805973754,0.00014398034368298551,-0.12131350226465903,0.00017722614446905112,-4.5,3.0,5.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.02619635206267592,0.00013993064585491943,0.009469947361978162,0.00015192423867697475,-0.03482788591014808,0.00014121593607638994,-4.5,3.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024339147998530975,0.00010932250697550385,-0.045951218019341364,0.00013104789933009596,-0.053646529562981965,0.0002118448939195711,4.5,2.5,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.012387134288162509,0.00011476428708919667,-0.0037178357204063627,0.00016559900672535267,0.00031435916268816297,0.00013360737864724325,4.5,2.5,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.030604602766556452,0.000146944145207199,-0.01923197453788708,0.00014022337714768098,-0.15867719427102459,0.00012059168044478476,4.5,2.5,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.0498029746603011,0.0001315470808344955,0.004262578038927607,0.00016227740437717783,-0.050142673521850846,0.00011838691355785857,4.5,2.5,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018822132451952456,0.00010795802255153224,-0.04370657363202345,0.00015373812517517974,-0.05594552576814784,0.0001351596850604513,-2.0,2.5,4.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011073019953482633,0.00012009805492335086,0.001053066470804212,0.0001161333431185003,-0.00035989717223645543,0.00015351747297038414,-2.0,2.5,4.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.01571679520137099,0.00012275879717841453,-0.010880156689925284,0.00014504845110896818,-0.13478767290978083,0.0002316866025951175,-2.0,2.5,4.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03138933774023743,9.551293944535045e-05,0.008808911739502951,0.00012472303916710405,-0.03784796180683065,0.00015680503258425876,-2.0,2.5,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023129085567388862,0.00011907012592183598,-0.04304106989839633,0.0001311889692645568,-0.05327512547435422,0.00014134106200192257,3.5,4.0,2.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01103396988615493,0.00011114669932112168,-0.001967560288897001,0.00016514419140624054,0.00015442526625042728,0.00014150631606552877,3.5,4.0,2.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.019668870118741535,0.00013509168993368416,-0.025230811604847546,0.0001222602563970733,-0.14429042722487448,0.00020392882775105783,3.5,4.0,2.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.043596462235279666,0.00012086880620488253,0.003333822989349933,0.0001428928397004214,-0.0467325866079079,0.00013287331620042114,3.5,4.0,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019615926061941437,0.0001228718141993678,-0.04571789692740845,0.00012300884803031673,-0.05745476802546207,0.0001407987363865202,-1.0,1.0,4.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.012124433835230698,0.00011973199565460803,8.458807687597435e-05,0.00024713616247136895,-0.000730260741828816,0.00014009220187078983,-1.0,1.0,4.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.010240421104174273,0.00012676545397296231,-0.0026662382176520488,0.0001591807521435592,-0.13940549638878685,0.0001993424973762795,-1.0,1.0,4.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03351964744766797,0.00011614945500021465,0.009998163789937516,0.00013853251728424495,-0.03991737054719055,0.00015217933215977563,-1.0,1.0,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02038744032317292,0.0001186672429853953,-0.04433174195127918,0.0001170334374809091,-0.05190084465662867,0.00015626914180259373,0.0,4.5,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010702411555881933,0.00012433505032223346,1.6831925572281584e-05,0.0001339492368040651,0.001523442281796991,0.00013615197102603564,0.0,4.5,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.003124923491247348,0.00019313346911619775,-0.037478883584281995,0.00016149976635560065,-0.1642316072958746,0.00015594286027775878,0.0,4.5,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.039830579018239644,0.00012311519637993163,0.004458624066593169,0.0001360932446125092,-0.038035622475211125,0.00012359112358376886,0.0,4.5,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01724250214224502,0.00017618898800095611,-0.05488021789692736,0.00019632372701143845,-0.06281601175174437,0.00015241731559598076,-3.0,-3.5,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014983351695433906,0.00011594943762634789,-0.00013153384747212438,0.00016161686834502404,-0.000508446566287133,0.00014502824393404075,-3.0,-3.5,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.025096584649283833,0.0001278042093147015,0.025501836210062384,0.00014618795549026773,-0.16100422328314357,0.00015858713730188434,-3.0,-3.5,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03328663239074545,0.0001243604153157037,0.01485922389521357,0.00012546266724079223,-0.036898518790549596,0.00013200592482824156,-3.0,-3.5,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01755606561390618,0.00012379632485063106,-0.05153647937324026,9.968317410705974e-05,-0.059767168564083685,0.00012614133476515778,-3.0,-1.5,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013567450116293251,0.00011773522452628644,0.0003600195862406209,0.00015503181864132893,-8.21397967927298e-05,0.00018500721299094248,-3.0,-1.5,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.02497570082017378,0.00013150898858009757,0.011506793977230948,0.0001313463826419708,-0.1597254865956665,0.0001757453332371129,-3.0,-1.5,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03315497612926914,0.0001321764945475616,0.01284000489656012,0.00014217899917458055,-0.03655979924103312,0.0001566916158526469,-3.0,-1.5,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02285512302607414,0.00012224465584507007,-0.049571367364426445,0.00014525819681357203,-0.05999136981270653,0.0001675271979348392,2.0,-1.5,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014438548169910588,0.00012998953625601407,-0.002953788713428767,0.00014541608498760283,-0.0017516831925571772,0.00013698930162749014,2.0,-1.5,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.008506181907210135,0.00012582143770648233,0.011782959970620583,0.00013650171978472369,-0.14738964377524785,0.00014696757786233463,2.0,-1.5,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.040177561513037044,0.00013059317977884478,0.012298261721140851,0.0001402530996298847,-0.046527298322928096,0.00013891483553272658,2.0,-1.5,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01917952013710364,0.0001186827876854179,-0.045129820051413826,0.0001220136337035328,-0.05230842208348631,0.00014937816046018055,-1.5,4.0,0.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.010793242746970206,0.00011811908655080008,0.000729097808789278,0.00012002677675413065,0.001585322560900917,0.00013183672746244776,-1.5,4.0,0.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.015343493695678724,0.00011950575823211219,-0.03401346554045778,0.0001430553489328238,-0.16732880401517933,0.0001771757037890463,-1.5,4.0,0.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03718190721018479,0.00014480975098723822,0.006083363936834321,0.00015455540821823413,-0.03570394173093397,0.00012036495247844466,-1.5,4.0,0.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023051475088750113,0.00010184971396834237,-0.04895440078344958,0.00013432917626013855,-0.05533137470926669,0.00015708453046201507,2.5,1.0,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013297221202105476,0.0001182551638819597,-0.003024544007834448,0.00020505637527445632,0.0003838903170522251,0.00013833455419106274,2.5,1.0,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.016706818460031785,0.00012438982127647343,-0.009245990941363648,0.0001946334352445973,-0.1708281307381564,0.00014293684659312395,2.5,1.0,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04641681968417182,0.00012139327959745495,0.007867058391479931,0.0001253642419179897,-0.04575149957155093,0.0001659872507748883,2.5,1.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022454829232464144,0.0001312024680039286,-0.05024237972824087,0.0001455172916003494,-0.06263600195862402,0.0001913700076341898,1.5,-3.0,4.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01518937446443868,0.00011812395601949792,-0.002823356591994074,0.00014935461194425304,-0.002656995960337812,0.00012115401265977848,1.5,-3.0,4.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.004037703513281873,0.0001245982172591139,0.020601664830456546,0.00014240372097224814,-0.13863606316562613,0.00014732771325692438,1.5,-3.0,4.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03728577549271632,0.00013303361490252542,0.014378504100869084,0.0001488943982752797,-0.04599577671685636,0.00014790392502996198,1.5,-3.0,4.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021115987268943516,0.00011603189607141213,-0.04768123393316191,0.00013283818234394938,-0.06001193536540575,0.0001617406355320662,0.5,-1.0,4.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013547251805606508,0.00010588282437116232,-0.001422144693352864,0.00015971113833066337,-0.0018139919206756798,0.00013466848560474284,0.5,-1.0,4.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.00158226221079687,0.00012984401574302816,0.009312155710613244,0.0001406623003176754,-0.13790176276165989,0.00023015440018537843,0.5,-1.0,4.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.035467621495899083,0.00012573081776665293,0.011963030970742998,0.00012591722168542446,-0.043477843065246616,0.00012915322046519684,0.5,-1.0,4.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022051597502754264,0.00010663041670706303,-0.058446443873179044,0.00013901103002821402,-0.06514402007589665,0.00012529774148654636,0.5,-5.0,2.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.017443199902068746,0.00010753282888501686,-0.003548843187660625,0.000138604052778597,-0.00163789937568854,0.00012020546745053346,0.5,-5.0,2.0
2,0.0,0.0,35.0,0.0,0.0,0.0,8.770963398211272e-05,0.0001393945333826089,0.0369084955318888,0.00013562954897086663,-0.16813294160852,0.0001626736691535611,0.5,-5.0,2.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.0407335659199412,0.00013256344188315492,0.016944118007099964,0.00012466554615588962,-0.043206328804015134,0.00016325199649052245,0.5,-5.0,2.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025561635451095563,0.0001242507167440295,-0.049439833516954294,0.0001281218139634824,-0.060221263312522914,0.00014370748483729745,4.5,-2.0,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.015182702901211853,0.00010558577460010379,-0.005108581221691714,0.00012611253224971544,-0.0026214346921287312,0.000123538066153043,4.5,-2.0,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.02319476068062182,0.00012464206487419958,0.014783388419635161,0.0001273878670133571,-0.1421967805116905,0.00013259061476436038,4.5,-2.0,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04464579507895698,0.00012257419677590408,0.012716305545354346,0.0001422803540810531,-0.05307485616354507,0.00015179629435344946,4.5,-2.0,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023602582935487768,0.0001894227291451231,-0.0478813808299669,0.0001372247976267291,-0.05864910025706936,0.0001567400899404572,3.0,-0.5,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.013847043701799434,0.00010090788606813798,-0.0032526625045904787,0.00013320362147665188,-0.0017049822499693478,0.0001317328526452038,3.0,-0.5,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.014318031582813022,0.00010903352705525894,0.005706573632023455,0.00014710588316991266,-0.1439905129146774,0.0001706450823295541,3.0,-0.5,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04163796058269061,0.00013190330212165755,0.01062449504223278,0.00013350972834362253,-0.04846786632390741,0.00016358661236360878,3.0,-0.5,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0206819072101848,0.00012685442498698498,-0.04112602521728482,0.00012134612195080082,-0.05427230995225849,0.00013427406318779406,0.5,4.5,4.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01019267964255106,0.00012093073285725635,0.0003582445831802678,0.00015989839786942803,-0.0002591504468110704,0.0001279584968445454,0.5,4.5,4.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.0015362345452319252,0.00020112697045775844,-0.020994613783816826,0.00016375682397906218,-0.12772524176765818,0.00016337480291073037,0.5,4.5,4.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03406898029134528,9.158433567733696e-05,0.005721079691516659,0.0001335699164583369,-0.04098714652956294,0.00013655432652937946,0.5,4.5,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02244185334802297,0.00011432384406776997,-0.04351016036234541,0.00013296339415964096,-0.05405386216183126,0.00016730112948127893,2.5,3.5,2.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01116844166972697,0.00010686156800811462,-0.0015224017627616122,0.00015396508502964795,6.243114212262917e-06,0.00013295566704448958,2.5,3.5,2.5
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.012438548169910588,0.00019465948629919077,-0.020810870363569545,0.0001292984209413483,-0.1436981270657363,0.0001407801368104734,2.5,3.5,2.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.04096749908189492,0.00013044984110136747,0.0049088015668992055,0.00012491100758675038,-0.04495782837556612,0.00013272582550679407,2.5,3.5,2.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027154425266250403,0.00010474059436657214,-0.05811268209083115,0.00010657745492303417,-0.060201677071856974,0.00015389261232319498,4.5,-3.5,0.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.01800801811727257,0.00014064668266928145,-0.007569408740359849,0.00014987466509082688,-0.000870363569592312,0.00013112152687206404,4.5,-3.5,0.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.03701634226955559,0.00011685603283557834,0.027928938670583867,0.00014096939105996266,-0.1861696658097686,0.00017488761462217998,4.5,-3.5,0.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.05584177989962047,0.00012319746605056765,0.015203819316929807,0.00011439209279359597,-0.0529356102338107,0.0001491535573581444,4.5,-3.5,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02590543518178475,0.00012641144331454902,-0.05766948218876235,0.00012593056432794316,-0.06205533112988122,0.00014703841960850218,3.5,-4.0,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.017800771208226172,0.00010859609776668883,-0.00636901701554653,0.00014961832319080503,-0.001541988003427539,0.00013412393723095497,3.5,-4.0,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,-0.02487250581466514,0.00012810283601598002,0.03075945648182147,0.00014910458375925974,-0.17600654914922262,0.00015051129678116806,3.5,-4.0,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.05013771575468229,0.00013156953110906694,0.016001713796058224,0.00013187697758316067,-0.05028883584282037,0.0001550960370612545,3.5,-4.0,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01787801444485244,0.00010658711211590989,-0.054028032806953064,0.00011682249551889014,-0.05872762884073933,0.00018002398031150232,-2.5,-1.5,1.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.014138633859713503,0.0001196737017088062,-0.0003159505447422774,0.00016340353323508012,0.000637654547680209,9.707886529323338e-05,-2.5,-1.5,1.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.02438082996694817,0.0001203540269741242,0.010760007344840198,0.00015049389758751093,-0.18051034398335164,0.00013870744703865537,-2.5,-1.5,1.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03664157179581339,0.00012440862041017964,0.012570877708409794,0.0001191622544695931,-0.03626851511812946,0.00011439002524865052,-2.5,-1.5,1.0
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016741094381197162,0.00010706753581601646,-0.04202576814787607,0.00010318108765392227,-0.05433266005631039,0.00014233236703995605,-5.0,4.0,3.5
1,35.0,0.0,0.0,0.0,0.0,0.0,0.00985383767903043,0.00011646297185714582,0.0030130370914432146,0.0001421014076743679,0.0004201860692862791,0.00014544803751597287,-5.0,4.0,3.5
2,0.0,0.0,35.0,0.0,0.0,0.0,0.03258813808299665,0.0001327916124599937,-0.019173154608887206,0.00014500277549157908,-0.1299786387562737,0.00014477712176714426,-5.0,4.0,3.5
3,35.0,0.0,35.0,0.0,0.0,0.0,0.027039539723344302,0.00011525908694942658,0.00856934753335777,0.00013473356274028923,-0.03307914065369073,0.0001447493086010258,-5.0,4.0,3.5
0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019244215938303295,0.00012419180151576335,-0.043253029746602965,0.00013734844875067554,-0.05697668013220707,0.00014234491537786019,-1.5,2.0,5.0
1,35.0,0.0,0.0,0.0,0.0,0.0,0.011239258171134725,0.00011508420817038058,0.000992532745746062,0.00011472479496348689,-0.0008971722365038059,0.00014076180360976718,-1.5,2.0,5.0
2,0.0,0.0,35.0,0.0,0.0,0.0,0.012307810013465488,0.00011136954754661033,-0.00594473007712077,0.0001357089864632144,-0.1271628718325376,0.00014519618191372158,-1.5,2.0,5.0
3,35.0,0.0,35.0,0.0,0.0,0.0,0.03069573999265511,0.00011896265847255573,0.009343310074672491,0.00012382627733223845,-0.03918747704737417,0.00013675341392894267,-1.5,2.0,5.0
