Time,X,Y,Z
2025-03-26T16:01:55.535,     109.23,      197.33,      140.81
2025-03-26T16:01:56.051,     109.23,      197.33,      140.78
2025-03-26T16:01:56.568,     109.23,      197.33,      140.82
2025-03-26T16:01:57.086,     109.23,      197.32,      140.82
2025-03-26T16:01:57.632,     109.23,      197.34,      140.84
2025-03-26T16:01:58.148,     109.23,      197.31,      140.79
2025-03-26T16:01:58.665,     109.23,      197.32,      140.80
2025-03-26T16:01:59.181,     109.23,      197.32,      140.80
2025-03-26T16:01:59.729,     109.24,      197.32,      140.78
2025-03-26T16:02:00.246,     109.22,      197.34,      140.81
2025-03-26T16:02:00.764,     109.23,      197.32,      140.80
2025-03-26T16:02:01.264,     109.23,      197.32,      140.80
2025-03-26T16:02:01.777,     109.23,      197.33,      140.82
2025-03-26T16:02:02.295,     109.23,      197.34,      140.82
2025-03-26T16:02:02.812,     109.22,      197.32,      140.84
2025-03-26T16:02:03.377,     109.24,      197.33,      140.82
2025-03-26T16:02:03.877,     109.23,      197.33,      140.85
2025-03-26T16:02:04.392,     109.22,      197.33,      140.83
2025-03-26T16:02:04.924,     109.23,      197.34,      140.81
2025-03-26T16:02:05.441,     109.24,      197.33,      140.81
2025-03-26T16:02:05.941,     109.24,      197.32,      140.83
2025-03-26T16:02:06.457,     109.23,      197.31,      140.82
2025-03-26T16:02:06.957,     109.23,      197.33,      140.81
2025-03-26T16:02:07.474,     109.23,      197.32,      140.78
2025-03-26T16:02:07.973,     109.22,      197.33,      140.81
2025-03-26T16:02:08.489,     109.22,      197.34,      140.81
2025-03-26T16:02:09.005,     109.24,      197.34,      140.82
2025-03-26T16:02:09.520,     109.22,      197.33,      140.79
2025-03-26T16:02:10.037,     109.23,      197.33,      140.81
2025-03-26T16:02:10.537,     109.23,      197.32,      140.80
2025-03-26T16:02:11.053,     109.23,      197.32,      140.80
2025-03-26T16:02:11.568,     109.21,      197.32,      140.78
2025-03-26T16:02:12.084,     109.21,      197.32,      140.81
2025-03-26T16:02:12.600,     109.22,      197.32,      140.77
2025-03-26T16:02:13.100,     109.23,      197.35,      140.81
2025-03-26T16:02:13.616,     109.22,      197.31,      140.83
2025-03-26T16:02:14.131,     109.23,      197.34,      140.78
2025-03-26T16:02:14.699,     109.23,      197.33,      140.78
2025-03-26T16:02:15.199,     109.02,      197.30,      140.72
2025-03-26T16:02:15.715,     108.28,      197.35,      140.63
2025-03-26T16:02:16.230,     107.65,      197.41,      140.62
2025-03-26T16:02:16.779,     107.55,      197.42,      140.62
2025-03-26T16:02:17.296,     107.48,      197.40,      140.63
2025-03-26T16:02:17.812,     107.44,      197.42,      140.62
2025-03-26T16:02:18.328,     107.47,      197.39,      140.66
2025-03-26T16:02:18.876,     107.55,      197.39,      140.64
2025-03-26T16:02:19.393,     107.59,      197.42,      140.68
2025-03-26T16:02:19.909,     107.55,      197.39,      140.66
2025-03-26T16:02:20.409,     107.42,      197.39,      140.71
2025-03-26T16:02:20.924,     107.56,      197.37,      140.68
2025-03-26T16:02:21.444,     107.64,      197.38,      140.70
2025-03-26T16:02:22.008,     107.66,      197.36,      140.71
2025-03-26T16:02:22.541,     107.64,      197.36,      140.68
2025-03-26T16:02:23.056,     107.59,      197.37,      140.67
2025-03-26T16:02:23.607,     107.58,      197.38,      140.67
2025-03-26T16:02:24.121,     107.60,      197.39,      140.68
2025-03-26T16:02:24.639,     107.44,      197.40,      140.74
2025-03-26T16:02:25.154,     107.30,      197.42,      140.72
2025-03-26T16:02:25.719,     107.28,      197.41,      140.70
2025-03-26T16:02:26.269,     107.39,      197.40,      140.73
2025-03-26T16:02:26.787,     107.47,      197.37,      140.72
2025-03-26T16:02:27.302,     107.52,      197.41,      140.73
2025-03-26T16:02:27.817,     107.50,      197.39,      140.74
2025-03-26T16:02:28.366,     107.52,      197.39,      140.72
2025-03-26T16:02:28.884,     107.56,      197.38,      140.75
2025-03-26T16:02:29.401,     107.61,      197.37,      140.72
2025-03-26T16:02:29.915,     107.63,      197.38,      140.71
2025-03-26T16:02:30.432,     107.63,      197.40,      140.72
2025-03-26T16:02:30.932,     107.74,      197.37,      140.70
2025-03-26T16:02:31.446,     108.39,      197.32,      140.73
2025-03-26T16:02:31.965,     109.09,      197.32,      140.82
2025-03-26T16:02:32.479,     109.09,      197.32,      140.83
2025-03-26T16:02:32.980,     109.09,      197.31,      140.79
2025-03-26T16:02:33.496,     109.09,      197.33,      140.80
2025-03-26T16:02:34.010,     109.08,      197.32,      140.81
2025-03-26T16:02:34.528,     109.10,      197.32,      140.78
2025-03-26T16:02:35.043,     109.10,      197.30,      140.78
2025-03-26T16:02:35.560,     109.11,      197.32,      140.80
2025-03-26T16:02:36.108,     109.12,      197.32,      140.81
2025-03-26T16:02:36.625,     109.11,      197.33,      140.82
2025-03-26T16:02:37.140,     109.11,      197.33,      140.80
2025-03-26T16:02:37.641,     109.11,      197.31,      140.77
2025-03-26T16:02:38.155,     109.11,      197.31,      140.77
2025-03-26T16:02:38.674,     109.12,      197.33,      140.82
2025-03-26T16:02:39.188,     109.12,      197.33,      140.82
2025-03-26T16:02:39.704,     109.12,      197.31,      140.79
2025-03-26T16:02:40.237,     109.12,      197.32,      140.81
2025-03-26T16:02:40.754,     109.11,      197.32,      140.80
2025-03-26T16:02:41.271,     109.11,      197.33,      140.78
2025-03-26T16:02:41.821,     109.11,      197.32,      140.82
2025-03-26T16:02:42.336,     109.12,      197.32,      140.77
2025-03-26T16:02:42.852,     109.11,      197.33,      140.81
2025-03-26T16:02:43.369,     109.12,      197.33,      140.79
2025-03-26T16:02:43.917,     109.13,      197.32,      140.80
2025-03-26T16:02:44.432,     109.12,      197.32,      140.78
2025-03-26T16:02:44.948,     109.11,      197.31,      140.78
2025-03-26T16:02:45.465,     109.13,      197.33,      140.80
2025-03-26T16:02:45.965,     109.12,      197.31,      140.80
2025-03-26T16:02:46.481,     109.11,      197.32,      140.77
2025-03-26T16:02:46.999,     109.11,      197.33,      140.81
2025-03-26T16:02:47.513,     109.13,      197.33,      140.81
2025-03-26T16:02:48.015,     109.13,      197.34,      140.80
2025-03-26T16:02:48.578,     109.12,      197.33,      140.79
2025-03-26T16:02:49.080,     109.12,      197.32,      140.79
2025-03-26T16:02:49.596,     109.11,      197.31,      140.82
2025-03-26T16:02:50.110,     109.12,      197.32,      140.79
2025-03-26T16:02:50.611,     109.12,      197.32,      140.77
2025-03-26T16:02:51.128,     109.14,      197.31,      140.79
2025-03-26T16:02:51.642,     109.12,      197.30,      140.77
2025-03-26T16:02:52.160,     109.12,      197.31,      140.78
2025-03-26T16:02:52.709,     109.12,      197.32,      140.81
2025-03-26T16:02:53.223,     109.11,      197.34,      140.81
2025-03-26T16:02:53.742,     109.12,      197.32,      140.80
2025-03-26T16:02:54.288,     109.13,      197.32,      140.82
2025-03-26T16:02:54.806,     109.13,      197.31,      140.84
2025-03-26T16:02:55.355,     109.13,      197.31,      140.78
2025-03-26T16:02:55.872,     109.12,      197.32,      140.82
2025-03-26T16:02:56.387,     109.14,      197.29,      140.79
2025-03-26T16:02:56.936,     109.13,      197.34,      140.82
2025-03-26T16:02:57.453,     109.13,      197.31,      140.80
2025-03-26T16:02:57.985,     109.11,      197.34,      140.77
2025-03-26T16:02:58.503,     109.12,      197.31,      140.79
2025-03-26T16:02:59.017,     109.12,      197.31,      140.78
2025-03-26T16:02:59.517,     109.12,      197.32,      140.80
2025-03-26T16:03:00.032,     109.12,      197.30,      140.84
2025-03-26T16:03:00.600,     109.13,      197.31,      140.77
2025-03-26T16:03:01.116,     109.12,      197.32,      140.84
2025-03-26T16:03:01.665,     109.12,      197.31,      140.81
2025-03-26T16:03:02.180,     109.12,      197.31,      140.81
2025-03-26T16:03:02.680,     109.13,      197.33,      140.80
2025-03-26T16:03:03.196,     109.13,      197.30,      140.77
2025-03-26T16:03:03.697,     109.12,      197.31,      140.76
2025-03-26T16:03:04.212,     109.12,      197.31,      140.79
2025-03-26T16:03:04.727,     109.10,      197.30,      140.77
2025-03-26T16:03:05.228,     109.11,      197.33,      140.84
2025-03-26T16:03:05.745,     109.14,      197.32,      140.78
2025-03-26T16:03:06.261,     109.13,      197.32,      140.81
2025-03-26T16:03:06.774,     109.13,      197.32,      140.79
2025-03-26T16:03:07.291,     109.13,      197.33,      140.82
2025-03-26T16:03:07.792,     109.12,      197.32,      140.79
2025-03-26T16:03:08.307,     109.14,      197.30,      140.75
2025-03-26T16:03:08.823,     109.12,      197.31,      140.78
2025-03-26T16:03:09.340,     109.14,      197.30,      140.78
2025-03-26T16:03:09.843,     109.13,      197.31,      140.73
2025-03-26T16:03:10.354,     109.13,      197.31,      140.76
2025-03-26T16:03:10.871,     109.13,      197.32,      140.79
2025-03-26T16:03:11.371,     109.14,      197.34,      140.81
2025-03-26T16:03:11.888,     109.12,      197.32,      140.76
2025-03-26T16:03:12.403,     109.12,      197.33,      140.74
2025-03-26T16:03:12.954,     109.12,      197.32,      140.76
2025-03-26T16:03:13.468,     109.13,      197.33,      140.80
2025-03-26T16:03:13.968,     109.13,      197.31,      140.81
2025-03-26T16:03:14.487,     109.14,      197.30,      140.77
2025-03-26T16:03:15.002,     109.13,      197.33,      140.81
2025-03-26T16:03:15.535,     109.17,      197.31,      140.83
2025-03-26T16:03:16.050,     109.16,      197.30,      140.79
2025-03-26T16:03:16.565,     109.16,      197.31,      140.82
2025-03-26T16:03:17.085,     109.36,      197.30,      140.80
2025-03-26T16:03:17.599,     109.56,      197.27,      140.78
2025-03-26T16:03:18.115,     110.79,      197.13,      140.80
2025-03-26T16:03:18.630,     111.01,      197.13,      140.74
2025-03-26T16:03:19.180,     110.97,      197.13,      140.77
2025-03-26T16:03:19.696,     110.87,      197.16,      140.82
2025-03-26T16:03:20.211,     110.83,      197.16,      140.77
2025-03-26T16:03:20.711,     110.82,      197.17,      140.77
2025-03-26T16:03:21.226,     110.86,      197.15,      140.75
2025-03-26T16:03:21.742,     110.85,      197.14,      140.77
2025-03-26T16:03:22.261,     110.87,      197.15,      140.78
2025-03-26T16:03:22.827,     110.81,      197.14,      140.74
2025-03-26T16:03:23.378,     110.85,      197.15,      140.78
2025-03-26T16:03:23.890,     110.88,      197.14,      140.76
2025-03-26T16:03:24.406,     110.94,      197.11,      140.74
2025-03-26T16:03:24.907,     110.89,      197.13,      140.74
2025-03-26T16:03:25.423,     110.89,      197.14,      140.72
2025-03-26T16:03:25.940,     110.89,      197.14,      140.74
2025-03-26T16:03:26.456,     110.88,      197.14,      140.75
2025-03-26T16:03:26.955,     110.91,      197.13,      140.78
2025-03-26T16:03:27.472,     110.92,      197.14,      140.78
2025-03-26T16:03:27.989,     110.87,      197.13,      140.75
2025-03-26T16:03:28.551,     110.85,      197.14,      140.81
2025-03-26T16:03:29.051,     110.88,      197.13,      140.77
2025-03-26T16:03:29.567,     110.87,      197.14,      140.77
2025-03-26T16:03:30.084,     110.93,      197.12,      140.78
2025-03-26T16:03:30.633,     110.92,      197.13,      140.78
2025-03-26T16:03:31.149,     110.91,      197.11,      140.76
2025-03-26T16:03:31.650,     110.90,      197.13,      140.78
2025-03-26T16:03:32.166,     110.87,      197.14,      140.79
2025-03-26T16:03:32.682,     110.87,      197.15,      140.83
2025-03-26T16:03:33.216,     110.87,      197.13,      140.77
2025-03-26T16:03:33.730,     110.83,      197.14,      140.80
2025-03-26T16:03:34.247,     110.86,      197.12,      140.79
2025-03-26T16:03:34.763,     110.86,      197.15,      140.81
2025-03-26T16:03:35.263,     110.83,      197.15,      140.82
2025-03-26T16:03:35.777,     110.88,      197.14,      140.81
2025-03-26T16:03:36.294,     110.88,      197.13,      140.78
2025-03-26T16:03:36.810,     110.64,      197.16,      140.79
2025-03-26T16:03:37.311,     109.58,      197.30,      140.69
2025-03-26T16:03:37.825,     109.46,      197.30,      140.68
2025-03-26T16:03:38.341,     109.45,      197.32,      140.70
2025-03-26T16:03:38.858,     109.43,      197.31,      140.69
2025-03-26T16:03:39.374,     109.44,      197.31,      140.71
2025-03-26T16:03:39.874,     109.44,      197.33,      140.75
2025-03-26T16:03:40.391,     109.43,      197.30,      140.72
2025-03-26T16:03:40.909,     109.43,      197.33,      140.72
2025-03-26T16:03:41.455,     109.42,      197.32,      140.72
2025-03-26T16:03:41.972,     109.42,      197.31,      140.73
2025-03-26T16:03:42.486,     109.41,      197.33,      140.75
2025-03-26T16:03:43.004,     109.42,      197.33,      140.72
2025-03-26T16:03:43.554,     109.42,      197.34,      140.74
2025-03-26T16:03:44.070,     109.41,      197.31,      140.73
2025-03-26T16:03:44.585,     109.41,      197.31,      140.72
2025-03-26T16:03:45.103,     109.42,      197.32,      140.75
2025-03-26T16:03:45.618,     109.41,      197.32,      140.77
2025-03-26T16:03:46.133,     109.42,      197.31,      140.74
2025-03-26T16:03:46.635,     109.41,      197.34,      140.73
2025-03-26T16:03:47.152,     109.41,      197.33,      140.77
2025-03-26T16:03:47.664,     109.39,      197.33,      140.70
2025-03-26T16:03:48.164,     109.40,      197.32,      140.73
2025-03-26T16:03:48.680,     109.40,      197.32,      140.75
2025-03-26T16:03:49.197,     109.41,      197.32,      140.76
2025-03-26T16:03:49.697,     109.40,      197.33,      140.76
2025-03-26T16:03:50.211,     109.42,      197.31,      140.69
2025-03-26T16:03:50.729,     109.41,      197.31,      140.68
2025-03-26T16:03:51.228,     109.40,      197.32,      140.69
2025-03-26T16:03:51.778,     109.40,      197.32,      140.69
2025-03-26T16:03:52.295,     109.40,      197.32,      140.72
2025-03-26T16:03:52.846,     109.41,      197.32,      140.73
2025-03-26T16:03:53.361,     109.39,      197.30,      140.72
2025-03-26T16:03:53.875,     109.41,      197.30,      140.74
2025-03-26T16:03:54.393,     109.41,      197.30,      140.72
2025-03-26T16:03:54.943,     109.40,      197.32,      140.77
2025-03-26T16:03:55.456,     109.39,      197.32,      140.71
2025-03-26T16:03:55.974,     109.40,      197.32,      140.74
2025-03-26T16:03:56.540,     109.40,      197.33,      140.71
2025-03-26T16:03:57.055,     109.40,      197.33,      140.73
2025-03-26T16:03:57.555,     109.40,      197.31,      140.71
2025-03-26T16:03:58.071,     109.40,      197.32,      140.72
2025-03-26T16:03:58.587,     109.41,      197.30,      140.71
2025-03-26T16:03:59.088,     109.40,      197.33,      140.69
2025-03-26T16:03:59.603,     109.40,      197.32,      140.72
2025-03-26T16:04:00.117,     109.40,      197.32,      140.69
2025-03-26T16:04:00.636,     109.41,      197.30,      140.70
2025-03-26T16:04:01.152,     109.40,      197.29,      140.67
2025-03-26T16:04:01.651,     109.41,      197.32,      140.70
2025-03-26T16:04:02.166,     109.40,      197.32,      140.70
2025-03-26T16:04:02.684,     109.40,      197.29,      140.66
2025-03-26T16:04:03.233,     109.40,      197.31,      140.70
2025-03-26T16:04:03.747,     109.40,      197.35,      140.72
2025-03-26T16:04:04.263,     109.41,      197.34,      140.74
2025-03-26T16:04:04.782,     109.40,      197.33,      140.68
2025-03-26T16:04:05.347,     109.40,      197.30,      140.69
2025-03-26T16:04:05.895,     109.41,      197.32,      140.72
2025-03-26T16:04:06.414,     109.40,      197.31,      140.72
2025-03-26T16:04:06.961,     109.40,      197.33,      140.73
2025-03-26T16:04:07.028,        NaN,         NaN,         NaN
2025-03-26T16:04:07.628,        NaN,         NaN,         NaN
2025-03-26T16:04:07.993,     109.39,      197.33,      140.72
2025-03-26T16:04:08.543,     109.39,      197.31,      140.71
2025-03-26T16:04:09.042,     109.37,      197.34,      140.75
2025-03-26T16:04:09.558,     109.40,      197.32,      140.71
2025-03-26T16:04:10.075,     109.40,      197.31,      140.71
2025-03-26T16:04:10.589,     109.37,      197.31,      140.68
2025-03-26T16:04:11.090,     109.36,      197.33,      140.65
2025-03-26T16:04:11.606,     109.35,      197.33,      140.70
2025-03-26T16:04:12.124,     109.36,      197.31,      140.73
2025-03-26T16:04:12.690,     109.11,      197.20,      140.79
2025-03-26T16:04:13.239,     108.83,      197.10,      140.91
2025-03-26T16:04:13.755,     109.11,      197.19,      140.96
2025-03-26T16:04:14.303,     108.88,      197.32,      140.62
2025-03-26T16:04:14.822,     108.53,      197.53,      140.28
2025-03-26T16:04:15.335,     108.68,      197.46,      140.33
2025-03-26T16:04:15.852,     108.71,      197.48,      140.33
2025-03-26T16:04:16.352,     108.72,      197.48,      140.28
2025-03-26T16:04:16.869,     108.68,      197.49,      140.27
2025-03-26T16:04:17.369,     108.67,      197.53,      140.24
2025-03-26T16:04:17.884,     108.51,      197.54,      140.16
2025-03-26T16:04:18.400,     108.39,      197.59,      140.04
2025-03-26T16:04:18.950,     108.37,      197.63,      140.02
2025-03-26T16:04:19.467,     108.40,      197.62,      140.03
2025-03-26T16:04:19.981,     108.42,      197.62,      140.10
2025-03-26T16:04:20.530,     108.43,      197.63,      140.14
2025-03-26T16:04:21.047,     108.42,      197.61,      140.08
2025-03-26T16:04:21.613,     108.43,      197.60,      140.10
2025-03-26T16:04:22.114,     108.41,      197.63,      140.09
2025-03-26T16:04:22.677,     108.38,      197.63,      140.05
2025-03-26T16:04:23.177,     108.37,      197.66,      140.12
2025-03-26T16:04:23.695,     108.33,      197.64,      140.01
2025-03-26T16:04:24.210,     108.31,      197.65,      139.98
2025-03-26T16:04:24.759,     108.28,      197.66,      139.97
2025-03-26T16:04:25.274,     108.27,      197.68,      139.97
2025-03-26T16:04:25.926,     108.24,      197.67,      139.94
2025-03-26T16:04:26.474,     108.25,      197.69,      139.94
2025-03-26T16:04:26.988,     108.27,      197.71,      139.97
2025-03-26T16:04:27.490,     108.26,      197.70,      139.95
2025-03-26T16:04:28.006,     108.23,      197.72,      139.95
2025-03-26T16:04:28.522,     108.24,      197.70,      139.91
2025-03-26T16:04:29.072,     108.24,      197.74,      139.91
2025-03-26T16:04:29.587,     108.24,      197.74,      139.93
2025-03-26T16:04:30.105,     108.28,      197.70,      139.92
2025-03-26T16:04:30.605,     108.29,      197.70,      139.96
2025-03-26T16:04:31.119,     108.57,      197.57,      140.28
2025-03-26T16:04:31.634,     109.25,      197.23,      141.01
2025-03-26T16:04:31.774,        NaN,         NaN,         NaN
2025-03-26T16:04:32.353,        NaN,         NaN,         NaN
2025-03-26T16:04:32.701,     109.14,      197.37,      140.70
2025-03-26T16:04:33.218,     109.14,      197.39,      140.75
2025-03-26T16:04:33.767,     109.13,      197.36,      140.72
2025-03-26T16:04:34.281,     109.14,      197.36,      140.68
2025-03-26T16:04:34.781,     109.13,      197.37,      140.72
2025-03-26T16:04:35.299,     109.14,      197.36,      140.72
2025-03-26T16:04:35.814,     109.14,      197.40,      140.71
2025-03-26T16:04:36.332,     109.14,      197.38,      140.73
2025-03-26T16:04:36.878,     109.12,      197.36,      140.70
2025-03-26T16:04:37.398,     109.13,      197.38,      140.72
2025-03-26T16:04:37.911,     109.13,      197.38,      140.73
2025-03-26T16:04:38.462,     109.14,      197.38,      140.72
2025-03-26T16:04:38.977,     109.13,      197.36,      140.70
2025-03-26T16:04:39.494,     109.13,      197.39,      140.76
2025-03-26T16:04:40.046,     109.14,      197.38,      140.73
2025-03-26T16:04:40.559,     109.15,      197.40,      140.73
2025-03-26T16:04:41.075,     109.15,      197.40,      140.77
2025-03-26T16:04:41.593,     109.14,      197.39,      140.73
2025-03-26T16:04:42.106,     109.16,      197.37,      140.70
2025-03-26T16:04:42.608,     109.16,      197.36,      140.72
2025-03-26T16:04:43.123,     109.14,      197.37,      140.74
2025-03-26T16:04:43.656,     109.16,      197.38,      140.73
2025-03-26T16:04:44.173,     109.13,      197.36,      140.72
2025-03-26T16:04:44.738,     109.15,      197.36,      140.70
2025-03-26T16:04:45.239,     109.15,      197.37,      140.71
2025-03-26T16:04:45.753,     109.16,      197.37,      140.74
2025-03-26T16:04:46.270,     109.15,      197.39,      140.73
2025-03-26T16:04:46.818,     109.14,      197.39,      140.77
2025-03-26T16:04:47.336,     109.15,      197.37,      140.72
2025-03-26T16:04:47.852,     109.14,      197.36,      140.70
2025-03-26T16:04:48.401,     109.15,      197.38,      140.73
2025-03-26T16:04:48.916,     109.15,      197.38,      140.74
2025-03-26T16:04:49.434,     109.16,      197.36,      140.75
2025-03-26T16:04:49.983,     109.15,      197.39,      140.75
2025-03-26T16:04:50.500,     109.16,      197.37,      140.72
2025-03-26T16:04:51.013,     109.15,      197.37,      140.71
2025-03-26T16:04:51.530,     109.16,      197.34,      140.70
2025-03-26T16:04:52.045,     109.15,      197.38,      140.71
2025-03-26T16:04:52.546,     109.16,      197.36,      140.72
2025-03-26T16:04:53.061,     109.15,      197.37,      140.72
2025-03-26T16:04:53.578,     109.15,      197.34,      140.70
2025-03-26T16:04:54.093,     109.15,      197.37,      140.74
2025-03-26T16:04:54.594,     109.15,      197.37,      140.72
2025-03-26T16:04:55.111,     109.16,      197.37,      140.76
2025-03-26T16:04:55.626,     109.13,      197.37,      140.74
2025-03-26T16:04:56.128,     109.15,      197.36,      140.74
2025-03-26T16:04:56.641,     109.15,      197.37,      140.71
2025-03-26T16:04:57.250,     109.15,      197.37,      140.71
2025-03-26T16:04:57.807,     109.16,      197.38,      140.71
2025-03-26T16:04:58.357,     109.16,      197.37,      140.74
2025-03-26T16:04:58.873,     109.15,      197.38,      140.73
2025-03-26T16:04:59.389,     109.16,      197.37,      140.72
2025-03-26T16:04:59.890,     109.15,      197.36,      140.70
2025-03-26T16:05:00.404,     109.16,      197.35,      140.71
2025-03-26T16:05:00.920,     109.15,      197.37,      140.69
2025-03-26T16:05:01.452,     109.16,      197.37,      140.77
2025-03-26T16:05:01.971,     109.17,      197.36,      140.73
2025-03-26T16:05:02.484,     109.16,      197.37,      140.70
2025-03-26T16:05:03.001,     109.16,      197.36,      140.73
2025-03-26T16:05:03.519,     109.16,      197.36,      140.74
2025-03-26T16:05:04.033,     109.15,      197.36,      140.71
2025-03-26T16:05:04.584,     109.15,      197.35,      140.72
2025-03-26T16:05:05.100,     109.16,      197.37,      140.73
2025-03-26T16:05:05.616,     109.16,      197.36,      140.75
2025-03-26T16:05:06.133,     109.15,      197.37,      140.75
2025-03-26T16:05:06.633,     109.15,      197.37,      140.73
2025-03-26T16:05:07.145,     109.14,      197.36,      140.74
2025-03-26T16:05:07.663,     109.14,      197.35,      140.75
2025-03-26T16:05:08.116,        NaN,         NaN,         NaN
2025-03-26T16:05:08.897,        NaN,         NaN,         NaN
2025-03-26T16:05:09.194,     109.16,      197.36,      140.73
2025-03-26T16:05:09.711,     109.17,      197.36,      140.73
2025-03-26T16:05:10.228,     109.15,      197.36,      140.69
2025-03-26T16:05:10.777,     109.16,      197.36,      140.73
2025-03-26T16:05:11.294,     109.17,      197.34,      140.74
2025-03-26T16:05:11.809,     109.15,      197.35,      140.70
2025-03-26T16:05:12.327,     109.08,      197.34,      140.77
2025-03-26T16:05:12.875,     109.13,      197.38,      140.75
2025-03-26T16:05:13.391,     109.06,      197.36,      140.75
2025-03-26T16:05:13.846,        NaN,         NaN,         NaN
2025-03-26T16:05:14.523,        NaN,         NaN,         NaN
2025-03-26T16:05:14.973,     109.16,      197.33,      140.79
2025-03-26T16:05:15.489,     109.17,      197.37,      140.79
2025-03-26T16:05:16.005,     109.16,      197.33,      140.88
2025-03-26T16:05:16.520,     109.22,      197.28,      140.90
2025-03-26T16:05:17.038,     109.23,      197.31,      140.84
2025-03-26T16:05:17.586,     109.30,      197.13,      141.25
2025-03-26T16:05:18.103,     109.50,      196.86,      141.74
2025-03-26T16:05:18.618,     109.50,      196.83,      141.81
2025-03-26T16:05:19.151,     109.55,      196.81,      141.86
2025-03-26T16:05:19.667,     109.57,      196.80,      141.86
2025-03-26T16:05:20.185,     109.57,      196.82,      141.85
2025-03-26T16:05:20.731,     109.56,      196.81,      141.85
2025-03-26T16:05:21.250,     109.58,      196.81,      141.86
2025-03-26T16:05:21.814,     109.62,      196.78,      141.86
2025-03-26T16:05:22.315,     109.63,      196.79,      141.85
2025-03-26T16:05:22.829,     109.62,      196.78,      141.92
2025-03-26T16:05:23.347,     109.63,      196.79,      141.86
2025-03-26T16:05:23.862,     109.64,      196.76,      141.89
2025-03-26T16:05:24.413,     109.66,      196.76,      141.92
2025-03-26T16:05:24.930,     109.66,      196.77,      141.90
2025-03-26T16:05:25.447,     109.64,      196.75,      141.89
2025-03-26T16:05:25.959,     109.61,      196.75,      141.87
2025-03-26T16:05:26.460,     109.63,      196.76,      141.88
2025-03-26T16:05:26.975,     109.64,      196.77,      141.88
2025-03-26T16:05:27.524,     109.63,      196.77,      141.87
2025-03-26T16:05:28.042,     109.63,      196.77,      141.89
2025-03-26T16:05:28.557,     109.64,      196.75,      141.84
2025-03-26T16:05:29.057,     109.62,      196.77,      141.89
2025-03-26T16:05:29.573,     109.64,      196.76,      141.89
2025-03-26T16:05:30.073,     109.65,      196.73,      141.93
2025-03-26T16:05:30.590,     109.55,      196.89,      141.63
2025-03-26T16:05:30.678,        NaN,         NaN,         NaN
2025-03-26T16:05:31.353,        NaN,         NaN,         NaN
2025-03-26T16:05:31.655,     109.25,      197.23,      140.95
2025-03-26T16:05:32.172,     109.24,      197.27,      140.93
2025-03-26T16:05:32.736,     109.24,      197.27,      140.91
2025-03-26T16:05:33.236,     109.24,      197.28,      140.94
2025-03-26T16:05:33.752,     109.24,      197.28,      140.91
2025-03-26T16:05:34.266,     109.22,      197.26,      140.92
2025-03-26T16:05:34.769,     109.23,      197.28,      140.88
2025-03-26T16:05:35.286,     109.22,      197.28,      140.88
2025-03-26T16:05:35.799,     109.20,      197.30,      140.90
2025-03-26T16:05:36.314,     109.21,      197.30,      140.89
2025-03-26T16:05:36.817,     109.22,      197.29,      140.88
2025-03-26T16:05:37.366,     109.21,      197.28,      140.89
2025-03-26T16:05:37.881,     109.21,      197.28,      140.93
2025-03-26T16:05:38.397,     109.20,      197.29,      140.89
2025-03-26T16:05:38.897,     109.21,      197.29,      140.86
2025-03-26T16:05:39.414,     109.21,      197.29,      140.85
2025-03-26T16:05:39.928,     109.21,      197.29,      140.83
2025-03-26T16:05:40.444,     109.23,      197.27,      140.87
2025-03-26T16:05:40.944,     109.21,      197.29,      140.87
2025-03-26T16:05:41.459,     109.21,      197.28,      140.85
2025-03-26T16:05:41.959,     109.21,      197.29,      140.89
2025-03-26T16:05:42.477,     109.21,      197.28,      140.92
2025-03-26T16:05:42.991,     109.20,      197.30,      140.94
2025-03-26T16:05:43.492,     109.22,      197.30,      140.88
2025-03-26T16:05:44.007,     109.21,      197.30,      140.86
2025-03-26T16:05:44.525,     109.22,      197.30,      140.86
2025-03-26T16:05:45.074,     109.22,      197.30,      140.88
2025-03-26T16:05:45.590,     109.21,      197.31,      140.90
2025-03-26T16:05:46.105,     109.20,      197.30,      140.88
2025-03-26T16:05:46.605,     109.21,      197.29,      140.84
2025-03-26T16:05:47.122,     109.21,      197.28,      140.84
2025-03-26T16:05:47.686,     109.22,      197.31,      140.87
2025-03-26T16:05:48.186,     109.21,      197.32,      140.88
2025-03-26T16:05:48.702,     109.21,      197.30,      140.83
2025-03-26T16:05:49.219,     109.20,      197.29,      140.84
2025-03-26T16:05:49.768,     109.21,      197.31,      140.88
2025-03-26T16:05:50.285,     109.21,      197.27,      140.86
2025-03-26T16:05:50.799,     109.21,      197.30,      140.84
2025-03-26T16:05:51.319,     109.21,      197.30,      140.86
2025-03-26T16:05:51.831,     109.21,      197.30,      140.85
2025-03-26T16:05:52.347,     109.21,      197.28,      140.85
2025-03-26T16:05:52.847,     109.21,      197.30,      140.87
2025-03-26T16:05:53.364,     109.21,      197.29,      140.86
2025-03-26T16:05:53.880,     109.20,      197.31,      140.87
2025-03-26T16:05:54.413,     109.20,      197.28,      140.84
2025-03-26T16:05:54.929,     109.21,      197.31,      140.87
2025-03-26T16:05:55.445,     109.21,      197.30,      140.88
2025-03-26T16:05:55.964,     109.21,      197.28,      140.83
