Time,X,Y,Z,Displacement [mm]
2024-09-30T14:23:03.597,      -0.02,       -0.08,       -0.08,       0.11
2024-09-30T14:23:04.113,      -0.02,       -0.05,       -0.08,       0.10
2024-09-30T14:23:04.613,      -0.02,       -0.06,       -0.03,       0.07
2024-09-30T14:23:05.131,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:23:05.646,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:06.195,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:06.710,      -0.02,       -0.06,       -0.09,       0.11
2024-09-30T14:23:07.225,      -0.00,       -0.06,       -0.10,       0.11
2024-09-30T14:23:07.742,      -0.02,       -0.07,       -0.07,       0.10
2024-09-30T14:23:08.243,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:23:08.759,      -0.02,       -0.05,       -0.06,       0.08
2024-09-30T14:23:09.274,      -0.01,       -0.06,       -0.06,       0.08
2024-09-30T14:23:09.840,      -0.01,       -0.06,       -0.08,       0.10
2024-09-30T14:23:10.341,      -0.01,       -0.05,       -0.06,       0.08
2024-09-30T14:23:10.857,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:23:11.407,      -0.01,       -0.07,       -0.12,       0.14
2024-09-30T14:23:11.921,      -0.02,       -0.06,       -0.12,       0.13
2024-09-30T14:23:12.470,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:23:12.987,      -0.01,       -0.07,       -0.09,       0.12
2024-09-30T14:23:13.537,      -0.01,       -0.08,       -0.12,       0.14
2024-09-30T14:23:14.054,      -0.01,       -0.06,       -0.06,       0.08
2024-09-30T14:23:14.570,      -0.01,       -0.06,       -0.07,       0.09
2024-09-30T14:23:15.085,      -0.01,       -0.07,       -0.11,       0.13
2024-09-30T14:23:15.633,      -0.01,       -0.06,       -0.10,       0.12
2024-09-30T14:23:16.150,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:23:16.717,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:23:17.217,      -0.02,       -0.07,       -0.09,       0.12
2024-09-30T14:23:17.732,      -0.02,       -0.06,       -0.10,       0.12
2024-09-30T14:23:18.232,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:23:18.747,      -0.02,       -0.05,       -0.09,       0.10
2024-09-30T14:23:19.249,      -0.01,       -0.07,       -0.11,       0.13
2024-09-30T14:23:19.764,      -0.01,       -0.07,       -0.13,       0.15
2024-09-30T14:23:20.279,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:20.828,      -0.00,       -0.04,       -0.08,       0.09
2024-09-30T14:23:21.345,      -0.02,       -0.04,       -0.07,       0.08
2024-09-30T14:23:21.860,      -0.01,       -0.08,       -0.08,       0.12
2024-09-30T14:23:22.377,      -0.01,       -0.06,       -0.07,       0.09
2024-09-30T14:23:22.879,      -0.01,       -0.06,       -0.07,       0.09
2024-09-30T14:23:23.394,      -0.02,       -0.07,       -0.08,       0.11
2024-09-30T14:23:23.908,      -0.02,       -0.06,       -0.03,       0.07
2024-09-30T14:23:24.426,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:23:24.993,      -0.01,       -0.06,       -0.10,       0.12
2024-09-30T14:23:25.492,      -0.01,       -0.05,       -0.06,       0.08
2024-09-30T14:23:26.006,      -0.02,       -0.06,       -0.05,       0.08
2024-09-30T14:23:26.522,      -0.02,       -0.06,       -0.06,       0.09
2024-09-30T14:23:27.024,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:27.539,      -0.00,       -0.07,       -0.08,       0.11
2024-09-30T14:23:28.054,      -0.02,       -0.06,       -0.09,       0.11
2024-09-30T14:23:28.570,      -0.03,       -0.07,       -0.12,       0.14
2024-09-30T14:23:29.088,      -0.02,       -0.07,       -0.09,       0.11
2024-09-30T14:23:29.619,      -0.02,       -0.07,       -0.13,       0.15
2024-09-30T14:23:30.136,      -0.02,       -0.05,       -0.04,       0.07
2024-09-30T14:23:30.650,      -0.01,       -0.06,       -0.06,       0.08
2024-09-30T14:23:31.167,      -0.01,       -0.07,       -0.06,       0.09
2024-09-30T14:23:31.668,      -0.01,       -0.07,       -0.07,       0.10
2024-09-30T14:23:32.185,      -0.01,       -0.05,       -0.07,       0.08
2024-09-30T14:23:32.700,      -0.02,       -0.06,       -0.07,       0.10
2024-09-30T14:23:33.218,      -0.01,       -0.06,       -0.07,       0.09
2024-09-30T14:23:33.782,      -0.01,       -0.06,       -0.04,       0.07
2024-09-30T14:23:34.348,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:23:34.848,      -0.01,       -0.06,       -0.12,       0.14
