Time,X,Y,Z,Displacement [mm]
2024-09-30T14:31:45.173,      -0.00,        0.00,       -0.02,       0.02
2024-09-30T14:31:45.689,       0.01,       -0.00,       -0.00,       0.01
2024-09-30T14:31:46.238,       0.01,       -0.01,       -0.03,       0.03
2024-09-30T14:31:46.753,      -0.01,       -0.01,       -0.02,       0.02
2024-09-30T14:31:47.302,       0.00,       -0.00,       -0.03,       0.03
2024-09-30T14:31:47.819,       0.01,       -0.01,        0.00,       0.01
2024-09-30T14:31:48.335,       0.00,        0.01,        0.04,       0.05
2024-09-30T14:31:48.851,       0.01,        0.02,        0.02,       0.03
2024-09-30T14:31:49.401,      -0.01,       -0.00,       -0.01,       0.01
2024-09-30T14:31:49.919,      -0.00,       -0.00,        0.00,       0.01
2024-09-30T14:31:50.431,       0.00,        0.00,        0.03,       0.03
2024-09-30T14:31:50.932,       0.00,        0.01,        0.04,       0.04
2024-09-30T14:31:51.447,       0.00,       -0.00,       -0.01,       0.01
2024-09-30T14:31:51.966,      -0.00,        0.00,       -0.01,       0.01
2024-09-30T14:31:52.515,       0.00,        0.00,        0.00,       0.00
2024-09-30T14:31:53.029,       0.00,        0.01,        0.01,       0.02
2024-09-30T14:31:53.566,      -0.01,       -0.00,        0.00,       0.01
2024-09-30T14:31:54.079,      -0.00,       -0.02,       -0.06,       0.06
2024-09-30T14:31:54.594,       0.00,       -0.01,       -0.00,       0.01
2024-09-30T14:31:55.112,       0.01,       -0.00,       -0.02,       0.02
2024-09-30T14:31:55.611,       0.00,       -0.00,       -0.03,       0.03
2024-09-30T14:31:56.126,      -0.00,        0.01,        0.03,       0.04
2024-09-30T14:31:56.626,      -0.00,       -0.00,       -0.00,       0.00
2024-09-30T14:31:57.142,      -0.00,       -0.00,        0.00,       0.01
2024-09-30T14:31:57.692,       0.00,        0.01,       -0.01,       0.01
2024-09-30T14:31:58.209,      -0.00,        0.00,       -0.01,       0.01
2024-09-30T14:31:58.723,      -0.00,        0.02,        0.03,       0.03
2024-09-30T14:31:59.240,       0.00,       -0.02,        0.00,       0.02
2024-09-30T14:31:59.740,       0.00,       -0.00,        0.01,       0.01
2024-09-30T14:32:00.258,      -0.01,        0.00,        0.01,       0.01
2024-09-30T14:32:00.771,       0.01,       -0.02,       -0.05,       0.06
2024-09-30T14:32:01.290,       0.00,        0.01,       -0.01,       0.01
2024-09-30T14:32:01.857,       0.00,        0.00,       -0.01,       0.01
2024-09-30T14:32:02.404,       0.01,       -0.00,       -0.02,       0.02
2024-09-30T14:32:02.921,      -0.00,        0.00,        0.00,       0.01
2024-09-30T14:32:03.434,      -0.01,        0.00,        0.02,       0.02
2024-09-30T14:32:03.953,      -0.00,        0.01,       -0.01,       0.01
2024-09-30T14:32:04.466,       0.01,        0.00,        0.01,       0.01
2024-09-30T14:32:04.985,       0.00,       -0.00,       -0.01,       0.02
2024-09-30T14:32:05.532,       0.01,        0.00,       -0.03,       0.04
2024-09-30T14:32:06.051,       0.01,       -0.00,       -0.01,       0.01
2024-09-30T14:32:06.564,       0.00,        0.01,        0.01,       0.01
2024-09-30T14:32:07.080,       0.00,        0.00,        0.02,       0.02
2024-09-30T14:32:07.597,      -0.01,        0.01,        0.01,       0.01
2024-09-30T14:32:08.114,       0.01,       -0.01,       -0.01,       0.02
2024-09-30T14:32:08.629,      -0.00,       -0.02,       -0.02,       0.03
