,x,y,z,Mx,My,Mz,Mx_std,My_std,Mz_std
733,2.4,2.4,9.6,-1.5680000000000005,-1.5680000000000005,1.5680000000000005,4.463264492478967e-16,4.463264492478967e-16,4.463264492478967e-16
734,-2.4,3.2,8.0,0.6468,-1.5993600000000003,3.136000000000001,0.14937310076557705,0.22062590120570225,8.926528984957934e-16
735,0.0,0.8,7.2,-1.5680000000000005,-1.5680000000000005,4.704000000000001,4.463264492478967e-16,4.463264492478967e-16,0.0
736,-1.6,-3.2,5.6,0.9045400000000001,3.136000000000001,4.704000000000001,0.14532745470457087,8.926528984957934e-16,0.0
737,2.4,-3.2,4.0,-4.907840000000001,4.704000000000001,4.9392000000000005,0.5299803449757415,0.0,0.5627086010511743
738,-3.2,-3.2,5.6,1.5680000000000005,1.9913600000000005,4.704000000000001,4.463264492478967e-16,0.6996353959547268,0.0
739,1.6,-0.8,7.2,-2.744000000000001,0.7879200000000002,3.277120000000001,0.6823844113463355,0.16239219765304566,0.45099363430298917
740,2.4,-4.0,4.8,-3.543680000000001,3.136000000000001,3.230080000000001,0.6912433955700352,8.926528984957934e-16,0.3742553463110772
741,0.0,-2.4,11.2,-1.3582800000000004,0.6056400000000001,1.5680000000000005,0.5851918804714372,0.11768246267053567,4.463264492478967e-16
742,-1.6,0.8,4.0,1.5680000000000005,-1.7718400000000003,12.544000000000004,4.463264492478967e-16,0.5299803449757415,3.570611593983174e-15
743,4.0,-3.2,8.8,-1.5680000000000005,1.0554600000000003,1.5680000000000005,4.463264492478967e-16,0.12051299607188524,4.463264492478967e-16
744,0.0,3.2,8.8,-1.5680000000000005,-1.5680000000000005,1.6934400000000005,4.463264492478967e-16,4.463264492478967e-16,0.42753076137184803
745,-0.8,-4.0,8.8,-0.66738,1.4602000000000004,1.5680000000000005,0.8035173029634247,0.16154168864945412,4.463264492478967e-16
746,-4.0,-1.6,11.2,0.49,0.44001999999999997,1.5680000000000005,0.15002114329101562,0.131033651318193,4.463264492478967e-16
747,4.0,-4.0,4.0,-4.704000000000001,3.136000000000001,3.136000000000001,0.0,8.926528984957934e-16,8.926528984957934e-16
748,1.6,-0.8,5.6,-3.151680000000001,1.3190800000000003,6.272000000000002,0.15680000000000002,0.1135201383816185,1.785305796991587e-15
749,-1.6,0.8,6.4,0.6928600000000003,-1.5680000000000005,5.92704,0.12400431892120171,4.463264492478967e-16,0.652810457432579
750,4.0,0.8,11.2,-1.5680000000000005,-0.40964000000000006,1.5680000000000005,4.463264492478967e-16,0.7656427090881217,4.463264492478967e-16
751,1.6,-2.4,5.6,-3.136000000000001,1.6464000000000005,4.704000000000001,8.926528984957934e-16,0.34345928845830154,0.0
752,0.8,2.4,11.2,-1.5680000000000005,-1.5680000000000005,1.5680000000000005,4.463264492478967e-16,4.463264492478967e-16,4.463264492478967e-16
753,2.4,2.4,4.0,-6.272000000000002,-4.704000000000001,7.730240000000004,1.785305796991587e-15,0.0,0.40208600316274856
